PeriodEnd,PeriodStart,Period,AirTemp,Ghi,WindSpeed10m
2020-10-18T04:10:00Z,2020-10-18T04:00:00Z,PT10M,1.0,0,2.5
2020-10-18T04:20:00Z,2020-10-18T04:10:00Z,PT10M,1.0,0,2.5
2020-10-18T04:30:00Z,2020-10-18T04:20:00Z,PT10M,0.9,0,2.5
2020-10-18T04:40:00Z,2020-10-18T04:30:00Z,PT10M,0.9,0,2.5
2020-10-18T04:50:00Z,2020-10-18T04:40:00Z,PT10M,0.9,0,2.5
2020-10-18T05:00:00Z,2020-10-18T04:50:00Z,PT10M,0.8,0,2.5
2020-10-18T05:10:00Z,2020-10-18T05:00:00Z,PT10M,0.8,0,2.5
2020-10-18T05:20:00Z,2020-10-18T05:10:00Z,PT10M,0.8,0,2.5
2020-10-18T05:30:00Z,2020-10-18T05:20:00Z,PT10M,0.7,0,2.6
2020-10-18T05:40:00Z,2020-10-18T05:30:00Z,PT10M,0.7,0,2.6
2020-10-18T05:50:00Z,2020-10-18T05:40:00Z,PT10M,0.7,0,2.6
2020-10-18T06:00:00Z,2020-10-18T05:50:00Z,PT10M,0.7,0,2.7
2020-10-18T06:10:00Z,2020-10-18T06:00:00Z,PT10M,0.7,1,2.7
2020-10-18T06:20:00Z,2020-10-18T06:10:00Z,PT10M,0.8,5,2.7
2020-10-18T06:30:00Z,2020-10-18T06:20:00Z,PT10M,0.8,15,2.7
2020-10-18T06:40:00Z,2020-10-18T06:30:00Z,PT10M,0.9,28,2.7
2020-10-18T06:50:00Z,2020-10-18T06:40:00Z,PT10M,1.0,45,2.7
2020-10-18T07:00:00Z,2020-10-18T06:50:00Z,PT10M,1.1,62,2.7
2020-10-18T07:10:00Z,2020-10-18T07:00:00Z,PT10M,1.3,79,2.7
2020-10-18T07:20:00Z,2020-10-18T07:10:00Z,PT10M,1.6,97,2.7
2020-10-18T07:30:00Z,2020-10-18T07:20:00Z,PT10M,2.0,114,2.7
2020-10-18T07:40:00Z,2020-10-18T07:30:00Z,PT10M,2.3,131,2.8
2020-10-18T07:50:00Z,2020-10-18T07:40:00Z,PT10M,2.6,148,2.8
2020-10-18T08:00:00Z,2020-10-18T07:50:00Z,PT10M,3.0,165,2.8
2020-10-18T08:10:00Z,2020-10-18T08:00:00Z,PT10M,3.3,182,2.8
2020-10-18T08:20:00Z,2020-10-18T08:10:00Z,PT10M,3.6,197,2.8
2020-10-18T08:30:00Z,2020-10-18T08:20:00Z,PT10M,3.9,213,2.9
2020-10-18T08:40:00Z,2020-10-18T08:30:00Z,PT10M,4.3,227,2.9
2020-10-18T08:50:00Z,2020-10-18T08:40:00Z,PT10M,4.6,241,2.9
2020-10-18T09:00:00Z,2020-10-18T08:50:00Z,PT10M,4.9,255,2.9
2020-10-18T09:10:00Z,2020-10-18T09:00:00Z,PT10M,5.2,267,3.0
2020-10-18T09:20:00Z,2020-10-18T09:10:00Z,PT10M,5.4,277,3.0
2020-10-18T09:30:00Z,2020-10-18T09:20:00Z,PT10M,5.7,272,3.0
2020-10-18T09:40:00Z,2020-10-18T09:30:00Z,PT10M,5.9,256,3.0
2020-10-18T09:50:00Z,2020-10-18T09:40:00Z,PT10M,6.2,232,3.0
2020-10-18T10:00:00Z,2020-10-18T09:50:00Z,PT10M,6.4,243,3.0
2020-10-18T10:10:00Z,2020-10-18T10:00:00Z,PT10M,6.7,268,3.0
2020-10-18T10:20:00Z,2020-10-18T10:10:00Z,PT10M,6.8,299,2.9
2020-10-18T10:30:00Z,2020-10-18T10:20:00Z,PT10M,7.0,306,2.9
2020-10-18T10:40:00Z,2020-10-18T10:30:00Z,PT10M,7.2,298,2.9
2020-10-18T10:50:00Z,2020-10-18T10:40:00Z,PT10M,7.4,279,2.9
2020-10-18T11:00:00Z,2020-10-18T10:50:00Z,PT10M,7.6,287,2.9
2020-10-18T11:10:00Z,2020-10-18T11:00:00Z,PT10M,7.7,292,2.9
2020-10-18T11:20:00Z,2020-10-18T11:10:00Z,PT10M,7.8,278,3.0
2020-10-18T11:30:00Z,2020-10-18T11:20:00Z,PT10M,7.8,260,3.1
2020-10-18T11:40:00Z,2020-10-18T11:30:00Z,PT10M,7.9,240,3.1
2020-10-18T11:50:00Z,2020-10-18T11:40:00Z,PT10M,8.0,222,3.2
2020-10-18T12:00:00Z,2020-10-18T11:50:00Z,PT10M,8.0,239,3.3
2020-10-18T12:10:00Z,2020-10-18T12:00:00Z,PT10M,8.1,248,3.3
2020-10-18T12:20:00Z,2020-10-18T12:10:00Z,PT10M,8.1,228,3.3
2020-10-18T12:30:00Z,2020-10-18T12:20:00Z,PT10M,8.1,221,3.3
2020-10-18T12:40:00Z,2020-10-18T12:30:00Z,PT10M,8.2,223,3.3
2020-10-18T12:50:00Z,2020-10-18T12:40:00Z,PT10M,8.2,236,3.3
2020-10-18T13:00:00Z,2020-10-18T12:50:00Z,PT10M,8.2,255,3.3
2020-10-18T13:10:00Z,2020-10-18T13:00:00Z,PT10M,8.2,265,3.2
2020-10-18T13:20:00Z,2020-10-18T13:10:00Z,PT10M,8.2,253,3.1
2020-10-18T13:30:00Z,2020-10-18T13:20:00Z,PT10M,8.2,239,2.9
2020-10-18T13:40:00Z,2020-10-18T13:30:00Z,PT10M,8.2,225,2.8
2020-10-18T13:50:00Z,2020-10-18T13:40:00Z,PT10M,8.1,210,2.7
2020-10-18T14:00:00Z,2020-10-18T13:50:00Z,PT10M,8.1,195,2.5
2020-10-18T14:10:00Z,2020-10-18T14:00:00Z,PT10M,8.0,179,2.4
2020-10-18T14:20:00Z,2020-10-18T14:10:00Z,PT10M,7.8,162,2.3
2020-10-18T14:30:00Z,2020-10-18T14:20:00Z,PT10M,7.5,146,2.2
2020-10-18T14:40:00Z,2020-10-18T14:30:00Z,PT10M,7.3,128,2.2
2020-10-18T14:50:00Z,2020-10-18T14:40:00Z,PT10M,7.1,111,2.1
2020-10-18T15:00:00Z,2020-10-18T14:50:00Z,PT10M,6.8,94,2.0
2020-10-18T15:10:00Z,2020-10-18T15:00:00Z,PT10M,6.5,77,2.0
2020-10-18T15:20:00Z,2020-10-18T15:10:00Z,PT10M,6.2,60,2.0
2020-10-18T15:30:00Z,2020-10-18T15:20:00Z,PT10M,5.8,33,1.9
2020-10-18T15:40:00Z,2020-10-18T15:30:00Z,PT10M,5.4,13,1.9
2020-10-18T15:50:00Z,2020-10-18T15:40:00Z,PT10M,5.0,6,1.9
2020-10-18T16:00:00Z,2020-10-18T15:50:00Z,PT10M,4.6,2,1.9
2020-10-18T16:10:00Z,2020-10-18T16:00:00Z,PT10M,4.3,0,1.9
2020-10-18T16:20:00Z,2020-10-18T16:10:00Z,PT10M,4.1,0,1.9
2020-10-18T16:30:00Z,2020-10-18T16:20:00Z,PT10M,4.0,0,1.9
2020-10-18T16:40:00Z,2020-10-18T16:30:00Z,PT10M,3.8,0,1.9
2020-10-18T16:50:00Z,2020-10-18T16:40:00Z,PT10M,3.6,0,1.9
2020-10-18T17:00:00Z,2020-10-18T16:50:00Z,PT10M,3.4,0,1.9
2020-10-18T17:10:00Z,2020-10-18T17:00:00Z,PT10M,3.3,0,2.0
2020-10-18T17:20:00Z,2020-10-18T17:10:00Z,PT10M,3.2,0,2.0
2020-10-18T17:30:00Z,2020-10-18T17:20:00Z,PT10M,3.1,0,2.0
2020-10-18T17:40:00Z,2020-10-18T17:30:00Z,PT10M,3.0,0,2.0
2020-10-18T17:50:00Z,2020-10-18T17:40:00Z,PT10M,3.0,0,2.1
2020-10-18T18:00:00Z,2020-10-18T17:50:00Z,PT10M,2.9,0,2.1
2020-10-18T18:10:00Z,2020-10-18T18:00:00Z,PT10M,2.8,0,2.1
2020-10-18T18:20:00Z,2020-10-18T18:10:00Z,PT10M,2.7,0,2.1
2020-10-18T18:30:00Z,2020-10-18T18:20:00Z,PT10M,2.5,0,2.1
2020-10-18T18:40:00Z,2020-10-18T18:30:00Z,PT10M,2.4,0,2.1
2020-10-18T18:50:00Z,2020-10-18T18:40:00Z,PT10M,2.3,0,2.0
2020-10-18T19:00:00Z,2020-10-18T18:50:00Z,PT10M,2.2,0,2.0
2020-10-18T19:10:00Z,2020-10-18T19:00:00Z,PT10M,2.1,0,2.0
2020-10-18T19:20:00Z,2020-10-18T19:10:00Z,PT10M,2.0,0,2.0
2020-10-18T19:30:00Z,2020-10-18T19:20:00Z,PT10M,1.9,0,2.0
2020-10-18T19:40:00Z,2020-10-18T19:30:00Z,PT10M,1.8,0,2.1
2020-10-18T19:50:00Z,2020-10-18T19:40:00Z,PT10M,1.7,0,2.1
2020-10-18T20:00:00Z,2020-10-18T19:50:00Z,PT10M,1.6,0,2.1
2020-10-18T20:10:00Z,2020-10-18T20:00:00Z,PT10M,1.5,0,2.1
2020-10-18T20:20:00Z,2020-10-18T20:10:00Z,PT10M,1.5,0,2.1
2020-10-18T20:30:00Z,2020-10-18T20:20:00Z,PT10M,1.4,0,2.1
2020-10-18T20:40:00Z,2020-10-18T20:30:00Z,PT10M,1.4,0,2.1
2020-10-18T20:50:00Z,2020-10-18T20:40:00Z,PT10M,1.3,0,2.1
2020-10-18T21:00:00Z,2020-10-18T20:50:00Z,PT10M,1.2,0,2.2
2020-10-18T21:10:00Z,2020-10-18T21:00:00Z,PT10M,1.2,0,2.2
2020-10-18T21:20:00Z,2020-10-18T21:10:00Z,PT10M,1.1,0,2.2
2020-10-18T21:30:00Z,2020-10-18T21:20:00Z,PT10M,1.0,0,2.2
2020-10-18T21:40:00Z,2020-10-18T21:30:00Z,PT10M,1.0,0,2.1
2020-10-18T21:50:00Z,2020-10-18T21:40:00Z,PT10M,0.9,0,2.1
2020-10-18T22:00:00Z,2020-10-18T21:50:00Z,PT10M,0.8,0,2.1
2020-10-18T22:10:00Z,2020-10-18T22:00:00Z,PT10M,0.8,0,2.1
2020-10-18T22:20:00Z,2020-10-18T22:10:00Z,PT10M,0.8,0,2.1
2020-10-18T22:30:00Z,2020-10-18T22:20:00Z,PT10M,0.8,0,2.1
2020-10-18T22:40:00Z,2020-10-18T22:30:00Z,PT10M,0.8,0,2.0
2020-10-18T22:50:00Z,2020-10-18T22:40:00Z,PT10M,0.8,0,2.0
2020-10-18T23:00:00Z,2020-10-18T22:50:00Z,PT10M,0.8,0,2.0
2020-10-18T23:10:00Z,2020-10-18T23:00:00Z,PT10M,0.8,0,2.0
2020-10-18T23:20:00Z,2020-10-18T23:10:00Z,PT10M,0.8,0,2.1
2020-10-18T23:30:00Z,2020-10-18T23:20:00Z,PT10M,0.9,0,2.1
2020-10-18T23:40:00Z,2020-10-18T23:30:00Z,PT10M,0.9,0,2.2
2020-10-18T23:50:00Z,2020-10-18T23:40:00Z,PT10M,0.9,0,2.2
2020-10-19T00:00:00Z,2020-10-18T23:50:00Z,PT10M,1.0,0,2.2
2020-10-19T00:10:00Z,2020-10-19T00:00:00Z,PT10M,1.0,0,2.3
2020-10-19T00:20:00Z,2020-10-19T00:10:00Z,PT10M,0.9,0,2.2
2020-10-19T00:30:00Z,2020-10-19T00:20:00Z,PT10M,0.9,0,2.2
2020-10-19T00:40:00Z,2020-10-19T00:30:00Z,PT10M,0.9,0,2.1
2020-10-19T00:50:00Z,2020-10-19T00:40:00Z,PT10M,0.8,0,2.1
2020-10-19T01:00:00Z,2020-10-19T00:50:00Z,PT10M,0.8,0,2.1
2020-10-19T01:10:00Z,2020-10-19T01:00:00Z,PT10M,0.8,0,2.1
2020-10-19T01:20:00Z,2020-10-19T01:10:00Z,PT10M,0.8,0,2.1
2020-10-19T01:30:00Z,2020-10-19T01:20:00Z,PT10M,0.8,0,2.1
2020-10-19T01:40:00Z,2020-10-19T01:30:00Z,PT10M,0.8,0,2.1
2020-10-19T01:50:00Z,2020-10-19T01:40:00Z,PT10M,0.9,0,2.1
2020-10-19T02:00:00Z,2020-10-19T01:50:00Z,PT10M,0.9,0,2.1
2020-10-19T02:10:00Z,2020-10-19T02:00:00Z,PT10M,0.9,0,2.1
2020-10-19T02:20:00Z,2020-10-19T02:10:00Z,PT10M,0.9,0,2.1
2020-10-19T02:30:00Z,2020-10-19T02:20:00Z,PT10M,0.9,0,2.1
2020-10-19T02:40:00Z,2020-10-19T02:30:00Z,PT10M,0.9,0,2.1
2020-10-19T02:50:00Z,2020-10-19T02:40:00Z,PT10M,0.9,0,2.1
2020-10-19T03:00:00Z,2020-10-19T02:50:00Z,PT10M,0.9,0,2.1
2020-10-19T03:10:00Z,2020-10-19T03:00:00Z,PT10M,0.9,0,2.1
2020-10-19T03:20:00Z,2020-10-19T03:10:00Z,PT10M,0.9,0,2.0
2020-10-19T03:30:00Z,2020-10-19T03:20:00Z,PT10M,0.9,0,2.0
2020-10-19T03:40:00Z,2020-10-19T03:30:00Z,PT10M,1.0,0,2.0
2020-10-19T03:50:00Z,2020-10-19T03:40:00Z,PT10M,1.0,0,2.0
2020-10-19T04:00:00Z,2020-10-19T03:50:00Z,PT10M,1.0,0,2.0
2020-10-19T04:10:00Z,2020-10-19T04:00:00Z,PT10M,1.1,0,2.0
2020-10-19T04:20:00Z,2020-10-19T04:10:00Z,PT10M,1.1,0,1.9
2020-10-19T04:30:00Z,2020-10-19T04:20:00Z,PT10M,1.1,0,1.9
2020-10-19T04:40:00Z,2020-10-19T04:30:00Z,PT10M,1.1,0,1.8
2020-10-19T04:50:00Z,2020-10-19T04:40:00Z,PT10M,1.1,0,1.8
2020-10-19T05:00:00Z,2020-10-19T04:50:00Z,PT10M,1.1,0,1.7
2020-10-19T05:10:00Z,2020-10-19T05:00:00Z,PT10M,1.1,0,1.7
2020-10-19T05:20:00Z,2020-10-19T05:10:00Z,PT10M,1.1,0,1.8
2020-10-19T05:30:00Z,2020-10-19T05:20:00Z,PT10M,1.0,0,1.8
2020-10-19T05:40:00Z,2020-10-19T05:30:00Z,PT10M,1.0,0,1.9
2020-10-19T05:50:00Z,2020-10-19T05:40:00Z,PT10M,1.0,0,1.9
2020-10-19T06:00:00Z,2020-10-19T05:50:00Z,PT10M,0.9,0,1.9
2020-10-19T06:10:00Z,2020-10-19T06:00:00Z,PT10M,1.0,0,1.9
2020-10-19T06:20:00Z,2020-10-19T06:10:00Z,PT10M,1.0,2,1.8
2020-10-19T06:30:00Z,2020-10-19T06:20:00Z,PT10M,1.1,3,1.8
2020-10-19T06:40:00Z,2020-10-19T06:30:00Z,PT10M,1.2,6,1.7
2020-10-19T06:50:00Z,2020-10-19T06:40:00Z,PT10M,1.2,11,1.6
2020-10-19T07:00:00Z,2020-10-19T06:50:00Z,PT10M,1.3,15,1.5
2020-10-19T07:10:00Z,2020-10-19T07:00:00Z,PT10M,1.5,21,1.5
2020-10-19T07:20:00Z,2020-10-19T07:10:00Z,PT10M,1.7,31,1.4
2020-10-19T07:30:00Z,2020-10-19T07:20:00Z,PT10M,1.9,46,1.4
2020-10-19T07:40:00Z,2020-10-19T07:30:00Z,PT10M,2.1,56,1.4
2020-10-19T07:50:00Z,2020-10-19T07:40:00Z,PT10M,2.3,56,1.3
2020-10-19T08:00:00Z,2020-10-19T07:50:00Z,PT10M,2.5,63,1.3
2020-10-19T08:10:00Z,2020-10-19T08:00:00Z,PT10M,2.7,74,1.3
2020-10-19T08:20:00Z,2020-10-19T08:10:00Z,PT10M,2.9,85,1.2
2020-10-19T08:30:00Z,2020-10-19T08:20:00Z,PT10M,3.1,100,1.2
2020-10-19T08:40:00Z,2020-10-19T08:30:00Z,PT10M,3.3,129,1.2
2020-10-19T08:50:00Z,2020-10-19T08:40:00Z,PT10M,3.5,175,1.1
2020-10-19T09:00:00Z,2020-10-19T08:50:00Z,PT10M,3.7,186,1.1
2020-10-19T09:10:00Z,2020-10-19T09:00:00Z,PT10M,3.9,182,1.0
2020-10-19T09:20:00Z,2020-10-19T09:10:00Z,PT10M,4.1,171,1.0
2020-10-19T09:30:00Z,2020-10-19T09:20:00Z,PT10M,4.3,190,1.0
2020-10-19T09:40:00Z,2020-10-19T09:30:00Z,PT10M,4.6,210,0.9
2020-10-19T09:50:00Z,2020-10-19T09:40:00Z,PT10M,4.8,215,0.9
2020-10-19T10:00:00Z,2020-10-19T09:50:00Z,PT10M,5.0,215,0.9
2020-10-19T10:10:00Z,2020-10-19T10:00:00Z,PT10M,5.2,218,0.8
2020-10-19T10:20:00Z,2020-10-19T10:10:00Z,PT10M,5.4,226,0.8
2020-10-19T10:30:00Z,2020-10-19T10:20:00Z,PT10M,5.5,228,0.8
2020-10-19T10:40:00Z,2020-10-19T10:30:00Z,PT10M,5.7,228,0.8
2020-10-19T10:50:00Z,2020-10-19T10:40:00Z,PT10M,5.8,226,0.8
2020-10-19T11:00:00Z,2020-10-19T10:50:00Z,PT10M,6.0,222,0.8
2020-10-19T11:10:00Z,2020-10-19T11:00:00Z,PT10M,6.1,217,0.8
2020-10-19T11:20:00Z,2020-10-19T11:10:00Z,PT10M,6.1,213,0.8
2020-10-19T11:30:00Z,2020-10-19T11:20:00Z,PT10M,6.1,204,0.8
2020-10-19T11:40:00Z,2020-10-19T11:30:00Z,PT10M,6.1,199,0.9
2020-10-19T11:50:00Z,2020-10-19T11:40:00Z,PT10M,6.1,203,0.9
2020-10-19T12:00:00Z,2020-10-19T11:50:00Z,PT10M,6.1,209,0.9
2020-10-19T12:10:00Z,2020-10-19T12:00:00Z,PT10M,6.1,212,0.9
2020-10-19T12:20:00Z,2020-10-19T12:10:00Z,PT10M,6.2,211,0.9
2020-10-19T12:30:00Z,2020-10-19T12:20:00Z,PT10M,6.2,203,0.8
2020-10-19T12:40:00Z,2020-10-19T12:30:00Z,PT10M,6.2,194,0.8
2020-10-19T12:50:00Z,2020-10-19T12:40:00Z,PT10M,6.2,183,0.8
2020-10-19T13:00:00Z,2020-10-19T12:50:00Z,PT10M,6.2,174,0.7
2020-10-19T13:10:00Z,2020-10-19T13:00:00Z,PT10M,6.1,173,0.7
2020-10-19T13:20:00Z,2020-10-19T13:10:00Z,PT10M,6.1,180,0.7
2020-10-19T13:30:00Z,2020-10-19T13:20:00Z,PT10M,6.0,135,0.7
2020-10-19T13:40:00Z,2020-10-19T13:30:00Z,PT10M,5.9,101,0.7
2020-10-19T13:50:00Z,2020-10-19T13:40:00Z,PT10M,5.9,112,0.7
2020-10-19T14:00:00Z,2020-10-19T13:50:00Z,PT10M,5.8,109,0.8
2020-10-19T14:10:00Z,2020-10-19T14:00:00Z,PT10M,5.7,97,0.8
2020-10-19T14:20:00Z,2020-10-19T14:10:00Z,PT10M,5.5,77,0.9
2020-10-19T14:30:00Z,2020-10-19T14:20:00Z,PT10M,5.3,66,0.9
2020-10-19T14:40:00Z,2020-10-19T14:30:00Z,PT10M,5.1,58,1.0
2020-10-19T14:50:00Z,2020-10-19T14:40:00Z,PT10M,5.0,49,1.1
2020-10-19T15:00:00Z,2020-10-19T14:50:00Z,PT10M,4.8,41,1.1
2020-10-19T15:10:00Z,2020-10-19T15:00:00Z,PT10M,4.6,33,1.1
2020-10-19T15:20:00Z,2020-10-19T15:10:00Z,PT10M,4.4,23,1.1
2020-10-19T15:30:00Z,2020-10-19T15:20:00Z,PT10M,4.2,14,1.1
2020-10-19T15:40:00Z,2020-10-19T15:30:00Z,PT10M,4.0,7,1.0
2020-10-19T15:50:00Z,2020-10-19T15:40:00Z,PT10M,3.9,2,1.0
2020-10-19T16:00:00Z,2020-10-19T15:50:00Z,PT10M,3.7,1,1.0
2020-10-19T16:10:00Z,2020-10-19T16:00:00Z,PT10M,3.6,0,0.9
2020-10-19T16:20:00Z,2020-10-19T16:10:00Z,PT10M,3.6,0,0.9
2020-10-19T16:30:00Z,2020-10-19T16:20:00Z,PT10M,3.6,0,0.8
2020-10-19T16:40:00Z,2020-10-19T16:30:00Z,PT10M,3.7,0,0.8
2020-10-19T16:50:00Z,2020-10-19T16:40:00Z,PT10M,3.7,0,0.7
2020-10-19T17:00:00Z,2020-10-19T16:50:00Z,PT10M,3.7,0,0.7
2020-10-19T17:10:00Z,2020-10-19T17:00:00Z,PT10M,3.7,0,0.6
2020-10-19T17:20:00Z,2020-10-19T17:10:00Z,PT10M,3.7,0,0.5
2020-10-19T17:30:00Z,2020-10-19T17:20:00Z,PT10M,3.7,0,0.4
2020-10-19T17:40:00Z,2020-10-19T17:30:00Z,PT10M,3.7,0,0.3
2020-10-19T17:50:00Z,2020-10-19T17:40:00Z,PT10M,3.7,0,0.2
2020-10-19T18:00:00Z,2020-10-19T17:50:00Z,PT10M,3.7,0,0.1
2020-10-19T18:10:00Z,2020-10-19T18:00:00Z,PT10M,3.7,0,0.1
2020-10-19T18:20:00Z,2020-10-19T18:10:00Z,PT10M,3.7,0,0.1
2020-10-19T18:30:00Z,2020-10-19T18:20:00Z,PT10M,3.7,0,0.1
2020-10-19T18:40:00Z,2020-10-19T18:30:00Z,PT10M,3.7,0,0.2
2020-10-19T18:50:00Z,2020-10-19T18:40:00Z,PT10M,3.7,0,0.2
2020-10-19T19:00:00Z,2020-10-19T18:50:00Z,PT10M,3.6,0,0.3
2020-10-19T19:10:00Z,2020-10-19T19:00:00Z,PT10M,3.6,0,0.3
2020-10-19T19:20:00Z,2020-10-19T19:10:00Z,PT10M,3.6,0,0.3
2020-10-19T19:30:00Z,2020-10-19T19:20:00Z,PT10M,3.5,0,0.4
2020-10-19T19:40:00Z,2020-10-19T19:30:00Z,PT10M,3.5,0,0.4
2020-10-19T19:50:00Z,2020-10-19T19:40:00Z,PT10M,3.5,0,0.5
2020-10-19T20:00:00Z,2020-10-19T19:50:00Z,PT10M,3.4,0,0.5
2020-10-19T20:10:00Z,2020-10-19T20:00:00Z,PT10M,3.4,0,0.5
2020-10-19T20:20:00Z,2020-10-19T20:10:00Z,PT10M,3.3,0,0.5
2020-10-19T20:30:00Z,2020-10-19T20:20:00Z,PT10M,3.2,0,0.6
2020-10-19T20:40:00Z,2020-10-19T20:30:00Z,PT10M,3.2,0,0.6
2020-10-19T20:50:00Z,2020-10-19T20:40:00Z,PT10M,3.1,0,0.7
2020-10-19T21:00:00Z,2020-10-19T20:50:00Z,PT10M,3.0,0,0.7
2020-10-19T21:10:00Z,2020-10-19T21:00:00Z,PT10M,2.9,0,0.8
2020-10-19T21:20:00Z,2020-10-19T21:10:00Z,PT10M,2.7,0,1.0
2020-10-19T21:30:00Z,2020-10-19T21:20:00Z,PT10M,2.6,0,1.2
2020-10-19T21:40:00Z,2020-10-19T21:30:00Z,PT10M,2.4,0,1.3
2020-10-19T21:50:00Z,2020-10-19T21:40:00Z,PT10M,2.2,0,1.5
2020-10-19T22:00:00Z,2020-10-19T21:50:00Z,PT10M,2.0,0,1.7
2020-10-19T22:10:00Z,2020-10-19T22:00:00Z,PT10M,1.9,0,1.8
2020-10-19T22:20:00Z,2020-10-19T22:10:00Z,PT10M,1.7,0,1.8
2020-10-19T22:30:00Z,2020-10-19T22:20:00Z,PT10M,1.6,0,1.8
2020-10-19T22:40:00Z,2020-10-19T22:30:00Z,PT10M,1.5,0,1.9
2020-10-19T22:50:00Z,2020-10-19T22:40:00Z,PT10M,1.4,0,1.9
2020-10-19T23:00:00Z,2020-10-19T22:50:00Z,PT10M,1.3,0,2.0
2020-10-19T23:10:00Z,2020-10-19T23:00:00Z,PT10M,1.3,0,2.0
2020-10-19T23:20:00Z,2020-10-19T23:10:00Z,PT10M,1.3,0,2.1
2020-10-19T23:30:00Z,2020-10-19T23:20:00Z,PT10M,1.4,0,2.2
2020-10-19T23:40:00Z,2020-10-19T23:30:00Z,PT10M,1.4,0,2.3
2020-10-19T23:50:00Z,2020-10-19T23:40:00Z,PT10M,1.5,0,2.3
2020-10-20T00:00:00Z,2020-10-19T23:50:00Z,PT10M,1.5,0,2.4
2020-10-20T00:10:00Z,2020-10-20T00:00:00Z,PT10M,1.6,0,2.5
2020-10-20T00:20:00Z,2020-10-20T00:10:00Z,PT10M,1.6,0,2.5
2020-10-20T00:30:00Z,2020-10-20T00:20:00Z,PT10M,1.7,0,2.5
2020-10-20T00:40:00Z,2020-10-20T00:30:00Z,PT10M,1.7,0,2.6
2020-10-20T00:50:00Z,2020-10-20T00:40:00Z,PT10M,1.8,0,2.6
2020-10-20T01:00:00Z,2020-10-20T00:50:00Z,PT10M,1.9,0,2.6
2020-10-20T01:10:00Z,2020-10-20T01:00:00Z,PT10M,1.9,0,2.7
2020-10-20T01:20:00Z,2020-10-20T01:10:00Z,PT10M,1.9,0,2.7
2020-10-20T01:30:00Z,2020-10-20T01:20:00Z,PT10M,2.0,0,2.8
2020-10-20T01:40:00Z,2020-10-20T01:30:00Z,PT10M,2.0,0,2.8
2020-10-20T01:50:00Z,2020-10-20T01:40:00Z,PT10M,2.0,0,2.9
2020-10-20T02:00:00Z,2020-10-20T01:50:00Z,PT10M,2.1,0,2.9
2020-10-20T02:10:00Z,2020-10-20T02:00:00Z,PT10M,2.1,0,2.9
2020-10-20T02:20:00Z,2020-10-20T02:10:00Z,PT10M,2.1,0,2.9
2020-10-20T02:30:00Z,2020-10-20T02:20:00Z,PT10M,2.1,0,2.9
2020-10-20T02:40:00Z,2020-10-20T02:30:00Z,PT10M,2.2,0,2.9
2020-10-20T02:50:00Z,2020-10-20T02:40:00Z,PT10M,2.2,0,2.9
2020-10-20T03:00:00Z,2020-10-20T02:50:00Z,PT10M,2.2,0,2.9
2020-10-20T03:10:00Z,2020-10-20T03:00:00Z,PT10M,2.2,0,2.9
2020-10-20T03:20:00Z,2020-10-20T03:10:00Z,PT10M,2.3,0,2.8
2020-10-20T03:30:00Z,2020-10-20T03:20:00Z,PT10M,2.3,0,2.8
2020-10-20T03:40:00Z,2020-10-20T03:30:00Z,PT10M,2.3,0,2.7
2020-10-20T03:50:00Z,2020-10-20T03:40:00Z,PT10M,2.4,0,2.7
2020-10-20T04:00:00Z,2020-10-20T03:50:00Z,PT10M,2.4,0,2.7
2020-10-20T04:10:00Z,2020-10-20T04:00:00Z,PT10M,2.4,0,2.7
2020-10-20T04:20:00Z,2020-10-20T04:10:00Z,PT10M,2.5,0,2.7
2020-10-20T04:30:00Z,2020-10-20T04:20:00Z,PT10M,2.5,0,2.7
2020-10-20T04:40:00Z,2020-10-20T04:30:00Z,PT10M,2.5,0,2.7
2020-10-20T04:50:00Z,2020-10-20T04:40:00Z,PT10M,2.5,0,2.7
2020-10-20T05:00:00Z,2020-10-20T04:50:00Z,PT10M,2.6,0,2.7
2020-10-20T05:10:00Z,2020-10-20T05:00:00Z,PT10M,2.6,0,2.7
2020-10-20T05:20:00Z,2020-10-20T05:10:00Z,PT10M,2.6,0,2.6
2020-10-20T05:30:00Z,2020-10-20T05:20:00Z,PT10M,2.6,0,2.5
2020-10-20T05:40:00Z,2020-10-20T05:30:00Z,PT10M,2.6,0,2.4
2020-10-20T05:50:00Z,2020-10-20T05:40:00Z,PT10M,2.6,0,2.3
2020-10-20T06:00:00Z,2020-10-20T05:50:00Z,PT10M,2.6,0,2.2
2020-10-20T06:10:00Z,2020-10-20T06:00:00Z,PT10M,2.7,0,2.2
2020-10-20T06:20:00Z,2020-10-20T06:10:00Z,PT10M,2.7,0,2.1
2020-10-20T06:30:00Z,2020-10-20T06:20:00Z,PT10M,2.8,0,2.1
2020-10-20T06:40:00Z,2020-10-20T06:30:00Z,PT10M,2.8,2,2.1
2020-10-20T06:50:00Z,2020-10-20T06:40:00Z,PT10M,2.8,4,2.1
2020-10-20T07:00:00Z,2020-10-20T06:50:00Z,PT10M,2.9,8,2.1
2020-10-20T07:10:00Z,2020-10-20T07:00:00Z,PT10M,3.0,11,2.0
2020-10-20T07:20:00Z,2020-10-20T07:10:00Z,PT10M,3.0,14,1.8
2020-10-20T07:30:00Z,2020-10-20T07:20:00Z,PT10M,3.1,10,1.6
2020-10-20T07:40:00Z,2020-10-20T07:30:00Z,PT10M,3.2,9,1.3
