,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
781,27.015625,13.75,14.578125,23.625,20.546875,9.5625,-11.421875,-17.5,-24.609375,-25.53125,-20.1875,-9.0,-30.1875,-57.375,-20.4375,-35.8125,-33.75,-17.25,-27.1875,-15.1875,-32.625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875
782,-10.59375,-8.03125,4.96875,3.9375,-5.09375,-22.21875,-26.546875,-29.125,-28.359375,-21.375,-9.546875,-30.1875,-57.375,-20.4375,-35.8125,-33.75,-17.25,-27.1875,-15.1875,-32.625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0
783,0.953125,14.5625,12.234375,1.8125,-14.796875,-20.71875,-22.109375,-23.0,-17.71875,-8.59375,-29.421875,-57.375,-20.4375,-35.8125,-33.75,-17.25,-27.1875,-15.1875,-32.625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625
784,15.171875,12.5,1.640625,-13.5,-20.0625,-19.3125,-20.90625,-16.375,-9.0,-29.0625,-56.484375,-20.4375,-35.8125,-33.75,-17.25,-27.1875,-15.1875,-32.625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875
785,-1.734375,-11.75,-24.140625,-30.0625,-25.890625,-26.90625,-21.84375,-14.9375,-32.953125,-58.5625,-22.375,-35.8125,-33.75,-17.25,-27.1875,-15.1875,-32.625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375
786,-10.75,-21.96875,-28.828125,-22.8125,-24.828125,-20.8125,-15.953125,-33.5,-58.875,-24.125,-37.46875,-33.75,-17.25,-27.1875,-15.1875,-32.625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875
787,-10.84375,-19.4375,-12.375,-16.1875,-14.015625,-12.0,-29.875,-55.8125,-23.296875,-37.34375,-35.25,-17.25,-27.1875,-15.1875,-32.625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125
788,-10.15625,-1.875,-7.3125,-6.8125,-7.46875,-25.5,-51.828125,-21.375,-35.953125,-35.3125,-19.5625,-27.1875,-15.1875,-32.625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875
789,9.546875,2.53125,1.40625,-1.875,-20.015625,-46.6875,-18.25,-33.3125,-34.078125,-20.53125,-28.84375,-15.1875,-32.625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0
790,-6.734375,-7.625,-11.671875,-28.0625,-53.21875,-24.9375,-38.625,-38.9375,-25.734375,-32.875,-18.765625,-32.625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875
791,-2.1875,-8.53125,-24.703125,-49.875,-23.28125,-37.125,-38.515625,-27.1875,-34.6875,-21.65625,-34.65625,0.75,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875
792,-8.3125,-23.9375,-48.796875,-23.5625,-37.234375,-39.375,-29.59375,-37.125,-24.84375,-36.65625,-3.109375,13.5,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875
793,-15.75,-40.96875,-17.765625,-31.9375,-35.5,-27.9375,-36.171875,-25.3125,-36.609375,-5.59375,6.65625,1.125,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625
794,-26.09375,-5.4375,-20.625,-26.125,-21.296875,-30.75,-21.828125,-33.125,-5.15625,2.2187499999999716,-4.546875,-2.0625,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375
795,17.375,0.4375,-7.734375,-6.375000000000028,-17.78125,-11.53125,-23.5625,0.625,2.390625,-6.34375,-6.34375,10.6875,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125
796,-15.015625,-22.1875,-20.625,-30.31250000000003,-23.0625,-32.15625,-8.078125,-8.25,-15.28125,-14.093750000000028,4.5,19.6875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375
797,-9.0,-10.0625,-20.859375,-15.437500000000028,-24.421875,-3.28125,-8.21875,-16.375,-16.828125,0.5,13.171875,12.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125
798,-3.15625,-14.53125,-10.40625,-18.75000000000003,-0.015625,-9.1875,-17.9375,-19.5,-2.90625,7.78125,7.75,22.5,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75
799,-11.546875,-8.3125,-15.609375,1.1249999999999716,-11.875,-20.8125,-23.078125,-6.8125,2.296875,3.0625,15.859375,18.0,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875
800,1.65625,-5.28125,8.765625,-8.750000000000028,-18.5625,-22.21875,-6.96875,-0.125,0.75,10.90625,12.046875,13.6875,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875
801,-5.46875,7.0,-13.921875,-23.50000000000003,-27.4375,-12.09375,-6.40625,-4.3125,4.3125,5.5625,7.078125,-15.0,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875
802,10.375,-14.46875,-24.328125,-29.06250000000003,-14.140625,-10.125,-7.328125,-0.75,0.09375,0.96875,-20.59375,6.0,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0
803,-27.578125,-36.53125,-40.875,-25.18750000000003,-21.65625,-16.96875,-11.25,-9.625,-8.203125,-28.0625,-1.546875,-10.6875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75
804,-11.59375,-19.09375,-6.1875,-6.687500000000028,-3.65625,-2.34375,-3.484375,-5.0625,-26.765625,-3.875,-14.921875,-6.5625,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125
805,-9.109375,2.5625,-0.421875,2.5,0.953125,-1.40625,-4.4375,-26.4375,-5.625,-17.03125,-10.75,-28.6875,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75
806,10.6875,5.46875,8.53125,4.375,1.046875,-3.1875,-25.234375,-6.25,-17.765625,-13.3125,-30.703125,-32.25,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375
807,-5.75,-0.84375,-5.90625,-8.5,-12.234375,-32.625,-13.765625,-23.6875,-19.359375,-34.5,-35.21875,-49.3125,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625
808,5.1875,-2.34375,-5.765625,-10.5625,-30.859375,-13.6875,-23.578125,-20.9375,-35.390625,-36.84375,-50.75,-35.25,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875
809,-8.953125,-12.15625,-16.96875,-36.125,-19.59375,-28.40625,-26.40625,-39.125,-40.265625,-52.9375,-37.625,-27.375,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625
810,-4.34375,-10.53125,-29.90625,-15.375,-24.46875,-24.46875,-36.8125,-39.0,-51.796875,-38.03125,-29.28125,-26.625,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375
811,-7.109375,-26.25,-13.265625,-22.1875,-23.734375,-35.25,-38.03125,-50.5,-37.828125,-30.125,-27.734375,-3.375,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125
812,-19.125,-7.90625,-16.875,-20.1875,-31.09375,-34.6875,-47.046875,-35.6875,-29.25,-27.34375,-5.28125,5.0625,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125
813,8.578125,-1.3125,-7.265625,-18.4375,-23.71875,-36.84375,-27.671875,-23.375,-22.828125,-3.9375,3.78125,-3.0,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375
814,-8.453125,-14.6875,-23.765625,-28.375,-39.90625,-30.5625,-26.046875,-24.5,-6.421875,1.03125,-4.15625,-12.375,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375,0.5625
815,-7.9375,-16.34375,-21.703125,-33.0625,-24.96875,-21.65625,-20.53125,-4.6875,1.078125,-3.9375,-12.78125,-3.9375,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375,0.5625,-5.8125
816,-7.71875,-13.8125,-24.984375,-18.125,-16.0,-15.28125,-1.65625,2.4375,-2.390625,-11.84375,-4.453125,-6.0,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375,0.5625,-5.8125,-3.375
817,-6.640625,-17.4375,-11.625,-10.5,-10.0,1.59375,4.203125,-0.25,-10.125,-4.0,-5.984375,-20.8125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375,0.5625,-5.8125,-3.375,-5.0625
818,-10.296875,-5.40625,-5.15625,-4.75,4.9375,6.1875,2.234375,-7.9375,-2.953125,-5.25,-19.28125,-10.125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375,0.5625,-5.8125,-3.375,-5.0625,2.0625
819,3.765625,2.9375,3.046875,10.624999999999986,10.3125,6.65625,-4.015625,-0.375,-3.1875,-16.625,-8.328125,-0.9375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375,0.5625,-5.8125,-3.375,-5.0625,2.0625,-2.625
820,-0.734375,0.25,6.890625,6.187499999999986,4.0,-6.0,-2.53125,-4.6875,-16.359375,-7.75,-0.84375,-6.375,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375,0.5625,-5.8125,-3.375,-5.0625,2.0625,-2.625,-6.5625
821,1.390625,6.625,5.0625,3.874999999999986,-5.921875,-3.09375,-5.0625,-15.4375,-6.984375,-1.03125,-6.03125,-2.8125,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375,0.5625,-5.8125,-3.375,-5.0625,2.0625,-2.625,-6.5625,6.375
822,4.015625,1.78125,1.78125,-7.625,-5.25,-6.84375,-15.734375,-7.25,-2.0625,-6.34375,-3.0625,2.625,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375,0.5625,-5.8125,-3.375,-5.0625,2.0625,-2.625,-6.5625,6.375,0.5625
823,-2.84375,-1.59375,-10.546875,-8.5625,-9.71875,-17.0625,-8.484375,-4.0,-7.5,-4.09375,1.9375,2.25,-0.375,0.0,4.6875,-1.125,-2.625,-7.875,-12.0,-21.5625,-18.1875,-9.375,-13.6875,-10.3125,-7.875,-6.0,-15.1875,-13.6875,-10.6875,-11.625,-9.375,-8.8125,-12.375,-26.8125,-21.75,-16.6875,-19.6875,-4.875,-3.0,-6.75,-16.3125,-9.75,-8.4375,-15.5625,-7.875,2.0625,2.4375,-7.125,-8.8125,-0.9375,0.5625,-5.8125,-3.375,-5.0625,2.0625,-2.625,-6.5625,6.375,0.5625,1.875
