,index,PmP2QAct,PmP2PAct,PL,FedQAct,elspec_PmEAct,PmP2EImportAct,PV,Met_WdSpd,Met_Temp,Met_IrrGloHoztl,Met_IrrPOA,Met_ModTemo,SysBatIAct,SysBatEAct,SysBatSocTotAct,SysBatVAct,SysBatChargingSt,SysBatDischargingSt,date
1605,16050,-0.9273458437195841,8.330057139907565,105.19016688953742,1.229405379216921,102.50000002328306,7.5,0.3244841834689951,1.0,2.4666666984558105,4.1468005018820575,4.153074027603513,0.5,-0.18181818181818102,762.2496032714844,69.64999771118165,743.2571411132812,0.8432055749128919,0.5096466507695643,2020-10-12 04:30:00
1606,16060,-0.900820548204999,8.854362693883607,118.99804983053117,0.037966592289577,111.24999997671694,9.375,0.30130756438781403,0.16666666666666674,2.425000071525574,4.209535759096612,4.215809284818068,0.5,0.25,762.0671997070312,69.63333129882812,743.3000030517578,0.8455284552845528,0.5107305441144592,2020-10-12 04:40:00
1607,16070,-1.9076571527280302,11.84173528901462,122.4294781305094,0.251591497605,142.5,9.375,0.2781309453066332,1.7000000000000002,2.3900000810623174,4.272271016311167,4.2785445420326225,0.5,-0.27272727272727204,762.2496032714844,69.64999771118165,743.2444458007811,0.8478513356562136,0.511814437459354,2020-10-12 04:50:00
1608,16080,-1.07602306660907,7.810027332629185,132.56182445798598,2.017685881362551,127.5,5.625,0.2549543262254521,1.0,2.25,4.335006273525722,4.341279799247177,0.5,0.6000000000000001,762.2496032714844,69.64999771118165,743.25,0.8501742160278747,0.5128983308042488,2020-10-12 05:00:00
1609,16090,-1.817432487649576,10.401430560424265,151.3976887390677,5.187080740928648,139.9999999674037,11.25,0.23177770714427126,2.0,2.0,4.3977415307402765,4.4040150564617315,0.5,2.0,762.2496032714844,69.64999771118165,743.2272727272727,0.8524970963995355,0.5139822241491437,2020-10-12 05:10:00
1610,16100,-1.841803616026173,10.301905389559472,149.87797854362273,0.093289542198181,174.99999997671694,11.25,0.2086010880630904,1.9,1.8666666746139524,4.460476787954831,4.466750313676286,0.5,-0.25,762.2496032714844,69.64999771118165,743.25,0.8548199767711964,0.5150661174940386,2020-10-12 05:20:00
1611,16110,-0.5164036864743511,9.091106369184413,173.81147128018458,6.816645976600297,172.5,9.375,0.18542446898190934,1.8,1.6500000357627864,4.523212045169386,4.529485570890841,0.5,0.33333333333333304,762.2496032714844,69.64999771118165,743.2285679408483,0.8571428571428572,0.5161500108389334,2020-10-12 05:30:00
1612,16120,-1.526991014784955,10.544248058484945,179.80740800876055,4.107822682995063,205.00000001862645,9.375,0.1622478499007285,3.0,1.6384615714733415,4.58594730238394,4.592220828105395,0.5,-0.133333333333333,762.2496032714844,69.64999771118165,743.1999969482422,0.859465737514518,0.5172339041838283,2020-10-12 05:40:00
1613,16130,-0.764758784379532,10.591954120919727,185.9750206069191,6.444307336353122,183.75,13.125,0.13907123081954742,2.0,1.5800000190734864,4.648682559598495,4.65495608531995,0.5,1.6111111111111112,761.702392578125,69.59999847412111,743.1749954223632,0.8617886178861789,0.5183177975287232,2020-10-12 05:50:00
1614,16140,-1.339846690947358,12.082870633978592,188.7328873393692,3.9487463202741413,217.5,13.125,0.11589461173836657,1.3636363636363638,1.300000071525573,4.711417816813049,4.717691342534504,0.5,0.6153846153846151,762.2496032714844,69.64999771118165,743.2333374023436,0.8641114982578397,0.519401690873618,2020-10-12 06:00:00
1615,16150,-0.751298502490326,10.940094923772735,196.3175953358143,3.101674373503084,227.5000000046566,13.125,0.09271799265718572,2.5,1.1250000298023222,4.774153074027604,4.780426599749059,0.5,-0.7058823529411761,762.2496032714844,69.64999771118165,743.224998474121,0.8664343786295006,0.5204855842185129,2020-10-12 06:10:00
1616,16160,-0.990489172524419,11.100653301585803,213.09407888139998,5.021079454157087,250.00000004656613,11.875000018626451,0.06954137357600465,2.0,1.300000071525573,4.836888331242158,4.843161856963614,0.5,-0.6153846153846151,762.2496032714844,69.64999771118165,743.1857125418526,0.8687572590011614,0.5215694775634078,2020-10-12 06:20:00
1617,16170,-1.351007648876735,13.619012064852956,224.71584743923611,9.874969365461817,207.4999999674037,16.875,0.0463647544948238,2.769230769230769,1.600000023841858,4.899623588456713,4.905897114178169,0.5,-1.8,762.4320068359375,69.66666412353514,743.1999981219952,0.8710801393728222,0.5226533709083027,2020-10-12 06:30:00
1618,16180,-1.007864878007344,9.953594503149521,222.64937024597725,10.294553664846154,214.9999999674037,9.375,0.02318813541364273,2.0,1.8428571735109598,4.962358845671267,4.968632371392723,0.5,-3.0,762.7968139648436,69.69999694824217,743.1799926757811,0.8734030197444831,0.5237372642531974,2020-10-12 06:40:00
1619,16190,-1.842874868303282,11.346698271922577,237.68039378413445,12.854540445186469,267.4999999953434,9.375,0.18879939418972802,0.5714285714285714,1.8600000143051145,6.0,6.5,0.5,1.9333333333333322,762.2496032714844,69.64999771118165,743.142848423549,0.8757259001161439,0.5248211575980923,2020-10-12 06:50:00
1620,16200,-4.5394822861018955,11.776442385556399,265.9190415390977,5.8509515491100625,255.0,13.125,1.25,0.09523809523809534,1.5,8.666666666666666,9.666666666666666,0.5,0.764705882352941,762.1401611328125,69.63999786376954,743.1166585286458,0.878048780487805,0.5259050509429872,2020-10-12 07:00:00
1621,16210,-4.274266259566597,12.895326257788616,293.2436473499644,8.86953355194232,277.5,13.749999990686774,7.5,1.4285714285714286,1.327272772789001,23.0,32.0,0.5,-1.8125,762.4320068359375,69.66666412353514,743.1999955610798,0.8803716608594658,0.5269889442878821,2020-10-12 07:10:00
1622,16220,-4.913369395903178,13.573793283530645,332.18419310423695,4.030859029293059,387.50000005122274,15.312500002328306,21.874999995343387,1.0,1.42857141154153,48.5,78.0,0.5,0.25,762.2496032714844,69.64999771118165,743.1499938964844,0.8826945412311267,0.5280728376327769,2020-10-12 07:20:00
1623,16230,-4.8106437890957565,12.329748830224709,358.1136494762493,8.678760243313652,321.2500000325963,15.0,32.75000001769513,1.5,1.606250025331974,63.0,99.0,0.5,-0.6000000000000001,762.2496032714844,69.64999771118165,743.1571393694197,0.8850174216027875,0.5291567309776718,2020-10-12 07:30:00
1624,16240,-3.972901662190753,15.479253049624168,353.7814727783203,6.688179462327869,342.4999999953434,17.187499995343387,36.75000000279397,1.5,1.6687500402331346,76.0,120.0,0.5,0.8571428571428571,762.2496032714844,69.64999771118165,743.139990234375,0.8873403019744484,0.5302406243225667,2020-10-12 07:40:00
1625,16250,-1.359823215241526,19.458716162045796,365.7643042522928,5.594400304014033,399.9999999906868,17.8125,43.499999998603016,1.75,1.7600000619888299,89.0,140.0,0.5,1.3333333333333321,762.0671997070312,69.63333129882812,743.1222127278644,0.8896631823461092,0.5313245176674615,2020-10-12 07:50:00
1626,16260,-3.111425339607966,12.342031693458557,325.70695439091435,0.20554788521042502,316.2499999674037,9.375,60.0,1.0,1.8888888756434121,31.333333333333332,162.0,0.5,0.684210526315789,762.2496032714844,69.64999771118165,743.0857020786831,0.89198606271777,0.5324084110123564,2020-10-12 08:00:00
1627,16270,-4.291483344651069,12.177734487196975,314.74888405433074,4.404590060777753,362.5000000325963,13.125,71.25,0.4736842105263158,2.200000047683716,123.0,178.0,0.5,-0.8571428571428571,762.2496032714844,69.64999771118165,743.1499938964844,0.8943089430894309,0.5334923043572513,2020-10-12 08:10:00
1628,16280,-3.3265533828944482,13.389094720806993,332.0156992319467,4.491908015431584,311.25,15.0,81.00000000558794,0.3333333333333333,2.6333334445953365,136.0,191.0,0.5,-0.5454545454545451,762.2496032714844,69.64999771118165,743.1499938964844,0.8966318234610917,0.5345761977021461,2020-10-12 08:20:00
