,i,type,prob,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
175,58.0,1.0,0.3056306575190336,,52.97645275928935,51.00770275928935,64.71395275928936,36.075538770874175,33.39428877087418,45.038038770874174,24.898695345008697,23.792445345008694,43.10494534500869,27.01983670457083,10.369836704570824,-3.1864132954291775,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564,-47.42838474361357,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783,-24.56309640509783,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355
176,58.0,2.0,0.368026910859854,,242.00973214531732,228.88473214531732,242.38473214531732,200.81527985846543,195.56527985846543,215.06527985846543,151.44043461046496,161.9372440351588,144.33627738698348,178.3635513069849,145.7385513069849,111.2385513069849,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185,96.01681131113185,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392,175.65570157253916,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742
177,59.0,0.0,0.3263424316211124,,-214.42203449814264,-195.29703449814264,-203.17203449814264,-195.7793756306897,-228.7793756306897,-220.5293756306897,-239.1063789186325,-241.3563789186325,-76.62280506677382,-74.11695862027096,-117.99195862027096,-243.14488056260396,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776,-206.84069934222995,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031
178,59.0,1.0,0.3056306575190336,,52.97645275928935,51.00770275928935,64.71395275928936,36.075538770874175,33.39428877087418,45.038038770874174,24.898695345008697,23.792445345008694,43.10494534500869,27.01983670457083,10.369836704570824,-3.1864132954291775,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564,-47.42838474361357,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783,-24.56309640509783,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355
179,59.0,2.0,0.368026910859854,,242.00973214531732,228.88473214531732,242.38473214531732,200.81527985846543,195.56527985846543,215.06527985846543,151.44043461046496,161.9372440351588,144.33627738698348,178.3635513069849,145.7385513069849,111.2385513069849,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185,96.01681131113185,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392,175.65570157253916,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742
180,60.0,0.0,0.3263424316211124,,-214.42203449814264,-195.29703449814264,-203.17203449814264,-195.7793756306897,-228.7793756306897,-220.5293756306897,-239.1063789186325,-241.3563789186325,-76.62280506677382,-74.11695862027096,-117.99195862027096,-243.14488056260396,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776,-206.84069934222995,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031
181,60.0,1.0,0.3056306575190336,,52.97645275928935,51.00770275928935,64.71395275928936,36.075538770874175,33.39428877087418,45.038038770874174,24.898695345008697,23.792445345008694,43.10494534500869,27.01983670457083,10.369836704570824,-3.1864132954291775,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564,-47.42838474361357,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783,-24.56309640509783,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355
182,60.0,2.0,0.368026910859854,,242.00973214531732,228.88473214531732,242.38473214531732,200.81527985846543,195.56527985846543,215.06527985846543,151.44043461046496,161.9372440351588,144.33627738698348,178.3635513069849,145.7385513069849,111.2385513069849,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185,96.01681131113185,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392,175.65570157253916,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742
183,61.0,0.0,0.3263424316211124,,-214.42203449814264,-195.29703449814264,-203.17203449814264,-195.7793756306897,-228.7793756306897,-220.5293756306897,-239.1063789186325,-241.3563789186325,-76.62280506677382,-74.11695862027096,-117.99195862027096,-243.14488056260396,-253.1781556811078,-119.87153712340682,-292.1781556811078,-156.57220914263104,-178.93938340507776,-206.84069934222995,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031
184,61.0,1.0,0.3056306575190336,,52.97645275928935,51.00770275928935,64.71395275928936,36.075538770874175,33.39428877087418,45.038038770874174,24.898695345008697,23.792445345008694,43.10494534500869,27.01983670457083,10.369836704570824,-3.1864132954291775,-25.763138354007925,-21.750638354007926,-31.25688835400792,-22.528384743613564,-27.309634743613564,-47.42838474361357,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783,-24.56309640509783,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355
185,61.0,2.0,0.368026910859854,,242.00973214531732,228.88473214531732,242.38473214531732,200.81527985846543,195.56527985846543,215.06527985846543,151.44043461046496,161.9372440351588,144.33627738698348,178.3635513069849,145.7385513069849,111.2385513069849,99.16890192131886,114.54390192131886,129.91890192131888,173.26681131113185,135.01681131113185,96.01681131113185,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392,175.65570157253916,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742
186,62.0,0.0,0.2706666973730915,,-222.25751154597023,-224.50751154597023,-131.88709004910618,-137.86853652415562,-156.61853652415562,-252.58024629129483,-228.91578666447413,-117.8496730386874,-267.9157866644741,-133.1643073099965,-164.112380117135,-197.40533361353903,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575
187,62.0,1.0,0.4034643236061407,,34.5025497474262,33.3962997474262,52.7087997474262,40.73481474591793,24.08481474591793,10.52856474591793,-7.600059326277976,-3.587559326277976,-13.093809326277977,-15.687744590312676,-20.46899459031268,-40.58774459031268,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783,-24.56309640509783,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636
188,62.0,2.0,0.32586897902076783,,227.5973151348985,200.5973151348985,219.3473151348985,165.55841210376155,149.60940941506996,151.85940941506996,113.1770442856303,108.3020442856303,116.9658558901194,142.93885004033973,108.30049493956048,100.37784295555775,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392,175.65570157253916,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742,151.58998266767742,153.60662022692935,68.17672765887205,29.481620226929365,74.91698595562025,30.770523258066333
189,63.0,0.0,0.2706666973730915,,-222.25751154597023,-224.50751154597023,-131.88709004910618,-137.86853652415562,-156.61853652415562,-252.58024629129483,-228.91578666447413,-117.8496730386874,-267.9157866644741,-133.1643073099965,-164.112380117135,-197.40533361353903,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575
190,63.0,1.0,0.4034643236061407,,34.5025497474262,33.3962997474262,52.7087997474262,40.73481474591793,24.08481474591793,10.52856474591793,-7.600059326277976,-3.587559326277976,-13.093809326277977,-15.687744590312676,-20.46899459031268,-40.58774459031268,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783,-24.56309640509783,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636
191,63.0,2.0,0.32586897902076783,,227.5973151348985,200.5973151348985,219.3473151348985,165.55841210376155,149.60940941506996,151.85940941506996,113.1770442856303,108.3020442856303,116.9658558901194,142.93885004033973,108.30049493956048,100.37784295555775,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392,175.65570157253916,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742,151.58998266767742,153.60662022692935,68.17672765887205,29.481620226929365,74.91698595562025,30.770523258066333
192,64.0,0.0,0.2706666973730915,,-222.25751154597023,-224.50751154597023,-131.88709004910618,-137.86853652415562,-156.61853652415562,-252.58024629129483,-228.91578666447413,-117.8496730386874,-267.9157866644741,-133.1643073099965,-164.112380117135,-197.40533361353903,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575
193,64.0,1.0,0.4034643236061407,,34.5025497474262,33.3962997474262,52.7087997474262,40.73481474591793,24.08481474591793,10.52856474591793,-7.600059326277976,-3.587559326277976,-13.093809326277977,-15.687744590312676,-20.46899459031268,-40.58774459031268,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783,-24.56309640509783,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636
194,64.0,2.0,0.32586897902076783,,227.5973151348985,200.5973151348985,219.3473151348985,165.55841210376155,149.60940941506996,151.85940941506996,113.1770442856303,108.3020442856303,116.9658558901194,142.93885004033973,108.30049493956048,100.37784295555775,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392,175.65570157253916,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742,151.58998266767742,153.60662022692935,68.17672765887205,29.481620226929365,74.91698595562025,30.770523258066333
195,65.0,0.0,0.2706666973730915,,-222.25751154597023,-224.50751154597023,-131.88709004910618,-137.86853652415562,-156.61853652415562,-252.58024629129483,-228.91578666447413,-117.8496730386874,-267.9157866644741,-133.1643073099965,-164.112380117135,-197.40533361353903,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575
196,65.0,1.0,0.4034643236061407,,34.5025497474262,33.3962997474262,52.7087997474262,40.73481474591793,24.08481474591793,10.52856474591793,-7.600059326277976,-3.587559326277976,-13.093809326277977,-15.687744590312676,-20.46899459031268,-40.58774459031268,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783,-24.56309640509783,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636
197,65.0,2.0,0.32586897902076783,,227.5973151348985,200.5973151348985,219.3473151348985,165.55841210376155,149.60940941506996,151.85940941506996,113.1770442856303,108.3020442856303,116.9658558901194,142.93885004033973,108.30049493956048,100.37784295555775,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392,175.65570157253916,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742,151.58998266767742,153.60662022692935,68.17672765887205,29.481620226929365,74.91698595562025,30.770523258066333
198,66.0,0.0,0.2706666973730915,,-222.25751154597023,-224.50751154597023,-131.88709004910618,-137.86853652415562,-156.61853652415562,-252.58024629129483,-228.91578666447413,-117.8496730386874,-267.9157866644741,-133.1643073099965,-164.112380117135,-197.40533361353903,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575
199,66.0,1.0,0.4034643236061407,,34.5025497474262,33.3962997474262,52.7087997474262,40.73481474591793,24.08481474591793,10.52856474591793,-7.600059326277976,-3.587559326277976,-13.093809326277977,-15.687744590312676,-20.46899459031268,-40.58774459031268,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783,-24.56309640509783,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636
200,66.0,2.0,0.32586897902076783,,227.5973151348985,200.5973151348985,219.3473151348985,165.55841210376155,149.60940941506996,151.85940941506996,113.1770442856303,108.3020442856303,116.9658558901194,142.93885004033973,108.30049493956048,100.37784295555775,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392,175.65570157253916,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742,151.58998266767742,153.60662022692935,68.17672765887205,29.481620226929365,74.91698595562025,30.770523258066333
201,67.0,0.0,0.2706666973730915,,-222.25751154597023,-224.50751154597023,-131.88709004910618,-137.86853652415562,-156.61853652415562,-252.58024629129483,-228.91578666447413,-117.8496730386874,-267.9157866644741,-133.1643073099965,-164.112380117135,-197.40533361353903,-287.6386960542871,-175.2670699394077,-186.1420699394077,-166.24622716288917,-162.87122716288917,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575
202,67.0,1.0,0.4034643236061407,,34.5025497474262,33.3962997474262,52.7087997474262,40.73481474591793,24.08481474591793,10.52856474591793,-7.600059326277976,-3.587559326277976,-13.093809326277977,-15.687744590312676,-20.46899459031268,-40.58774459031268,-44.12098940221476,-23.439739402214766,-30.82723940221477,-13.875596405097832,-25.96934640509783,-24.56309640509783,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636
203,67.0,2.0,0.32586897902076783,,227.5973151348985,200.5973151348985,219.3473151348985,165.55841210376155,149.60940941506996,151.85940941506996,113.1770442856303,108.3020442856303,116.9658558901194,142.93885004033973,108.30049493956048,100.37784295555775,105.28865396079564,108.16931043124364,91.21529929443564,127.56190597334486,181.2807015725392,175.65570157253916,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742,151.58998266767742,153.60662022692935,68.17672765887205,29.481620226929365,74.91698595562025,30.770523258066333
204,68.0,0.0,0.18656470849074222,,-219.48042093578323,-169.17135125175554,-258.48042093578323,-167.5059336420855,-200.5059336420855,-191.5059336420855,-274.83355685106375,-141.56933519408307,-152.44433519408307,-153.44108795966582,-150.06608795966582,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575,-48.753038258481936,-10.119353087486504,-27.678634182624776,-46.803634182624776,-15.390195864005022,-21.765195864005022
205,68.0,1.0,0.6061059342325852,,4.6322183862748485,8.64471838627485,-0.8615316137251483,1.5654955992935213,-3.2157544007064827,-23.334504400706486,-28.518938215129474,-7.8376882151294724,-15.225188215129474,-6.0914196789278545,-18.185169678927856,-16.778919678927853,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636,-12.855865990595664,7.3254847841503885,-3.512015215849611,-12.699515215849612,2.4481851294375216,-3.2705648705624784
206,68.0,2.0,0.20732935727667257,,165.07155579343018,160.19655579343018,147.82155579343018,128.5206851328251,164.91268931170578,134.07557770088235,138.1617313288565,161.4117313288565,121.66173132885648,159.23777663394998,175.88906401328722,170.26406401328722,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742,151.58998266767742,153.60662022692935,68.17672765887205,29.481620226929365,74.91698595562025,30.770523258066333,23.91698595562024,33.87557513904548,31.62557513904548,22.25057513904548,31.651644441031536,18.151644441031536
207,69.0,0.0,0.18656470849074222,,-219.48042093578323,-169.17135125175554,-258.48042093578323,-167.5059336420855,-200.5059336420855,-191.5059336420855,-274.83355685106375,-141.56933519408307,-152.44433519408307,-153.44108795966582,-150.06608795966582,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575,-48.753038258481936,-10.119353087486504,-27.678634182624776,-46.803634182624776,-15.390195864005022,-21.765195864005022
208,69.0,1.0,0.6061059342325852,,4.6322183862748485,8.64471838627485,-0.8615316137251483,1.5654955992935213,-3.2157544007064827,-23.334504400706486,-28.518938215129474,-7.8376882151294724,-15.225188215129474,-6.0914196789278545,-18.185169678927856,-16.778919678927853,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636,-12.855865990595664,7.3254847841503885,-3.512015215849611,-12.699515215849612,2.4481851294375216,-3.2705648705624784
209,69.0,2.0,0.20732935727667257,,165.07155579343018,160.19655579343018,147.82155579343018,128.5206851328251,164.91268931170578,134.07557770088235,138.1617313288565,161.4117313288565,121.66173132885648,159.23777663394998,175.88906401328722,170.26406401328722,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742,151.58998266767742,153.60662022692935,68.17672765887205,29.481620226929365,74.91698595562025,30.770523258066333,23.91698595562024,33.87557513904548,31.62557513904548,22.25057513904548,31.651644441031536,18.151644441031536
210,70.0,0.0,0.18656470849074222,,-219.48042093578323,-169.17135125175554,-258.48042093578323,-167.5059336420855,-200.5059336420855,-191.5059336420855,-274.83355685106375,-141.56933519408307,-152.44433519408307,-153.44108795966582,-150.06608795966582,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575,-48.753038258481936,-10.119353087486504,-27.678634182624776,-46.803634182624776,-15.390195864005022,-21.765195864005022
211,70.0,1.0,0.6061059342325852,,4.6322183862748485,8.64471838627485,-0.8615316137251483,1.5654955992935213,-3.2157544007064827,-23.334504400706486,-28.518938215129474,-7.8376882151294724,-15.225188215129474,-6.0914196789278545,-18.185169678927856,-16.778919678927853,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636,-12.855865990595664,7.3254847841503885,-3.512015215849611,-12.699515215849612,2.4481851294375216,-3.2705648705624784
212,70.0,2.0,0.20732935727667257,,165.07155579343018,160.19655579343018,147.82155579343018,128.5206851328251,164.91268931170578,134.07557770088235,138.1617313288565,161.4117313288565,121.66173132885648,159.23777663394998,175.88906401328722,170.26406401328722,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742,151.58998266767742,153.60662022692935,68.17672765887205,29.481620226929365,74.91698595562025,30.770523258066333,23.91698595562024,33.87557513904548,31.62557513904548,22.25057513904548,31.651644441031536,18.151644441031536
213,71.0,0.0,0.18656470849074222,,-219.48042093578323,-169.17135125175554,-258.48042093578323,-167.5059336420855,-200.5059336420855,-191.5059336420855,-274.83355685106375,-141.56933519408307,-152.44433519408307,-153.44108795966582,-150.06608795966582,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575,-48.753038258481936,-10.119353087486504,-27.678634182624776,-46.803634182624776,-15.390195864005022,-21.765195864005022
214,71.0,1.0,0.6061059342325852,,4.6322183862748485,8.64471838627485,-0.8615316137251483,1.5654955992935213,-3.2157544007064827,-23.334504400706486,-28.518938215129474,-7.8376882151294724,-15.225188215129474,-6.0914196789278545,-18.185169678927856,-16.778919678927853,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636,-12.855865990595664,7.3254847841503885,-3.512015215849611,-12.699515215849612,2.4481851294375216,-3.2705648705624784
215,71.0,2.0,0.20732935727667257,,165.07155579343018,160.19655579343018,147.82155579343018,128.5206851328251,164.91268931170578,134.07557770088235,138.1617313288565,161.4117313288565,121.66173132885648,159.23777663394998,175.88906401328722,170.26406401328722,234.17131782359013,88.7967544348111,101.65032029507208,96.24971570560324,108.89082522698632,186.29204928097187,189.4754357186125,174.85043571861252,238.6004357186125,221.71498266767745,163.21498266767742,151.58998266767742,153.60662022692935,68.17672765887205,29.481620226929365,74.91698595562025,30.770523258066333,23.91698595562024,33.87557513904548,31.62557513904548,22.25057513904548,31.651644441031536,18.151644441031536
216,72.0,0.0,0.18656470849074222,,-219.48042093578323,-169.17135125175554,-258.48042093578323,-167.5059336420855,-200.5059336420855,-191.5059336420855,-274.83355685106375,-141.56933519408307,-152.44433519408307,-153.44108795966582,-150.06608795966582,-172.16037682919216,-160.3199832164147,-170.4449832164147,-172.6949832164147,-150.61179542015503,-147.98679542015503,-139.73679542015503,-74.65646013738761,-100.79141325175004,-108.66641325175004,-144.9437504971031,-145.3187504971031,-68.44375049710311,-33.12018441963252,-32.619874459114826,-56.619874459114826,-22.4682204601488,-37.059572055775575,-48.753038258481936,-10.119353087486504,-27.678634182624776,-46.803634182624776,-15.390195864005022,-21.765195864005022
217,72.0,1.0,0.6061059342325852,,4.6322183862748485,8.64471838627485,-0.8615316137251483,1.5654955992935213,-3.2157544007064827,-23.334504400706486,-28.518938215129474,-7.8376882151294724,-15.225188215129474,-6.0914196789278545,-18.185169678927856,-16.778919678927853,-0.7608567877102687,-18.554606787710267,-29.09210678771027,-4.6876036278592945,-11.118853627859295,-17.887603627859296,2.3296034603198392,-4.701646539680159,-0.2766465396801607,11.907391465523553,1.18239146552355,-4.367608534476449,18.18651850321072,-3.6197314967892757,-15.132231496789274,9.719134009404337,-3.4996159905956636,-12.855865990595664,7.3254847841503885,-3.512015215849611,-12.699515215849612,2.4481851294375216,-3.2705648705624784
