,i,type,prob,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
233,77.0,2.0,0.2704158979687658,54.953125,72.40625,60.1875,57.3125,80.046875,85.765625,95.28125,106.96875,95.53125,102.09375,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25
234,78.0,0.0,0.35433350716406087,-118.0,-118.875,-116.78125,-108.671875,-101.828125,-74.78125,-66.65625,-53.8125,-56.90625,-47.453125,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625
235,78.0,1.0,0.37492084526900327,-8.7390625,-8.915625,-9.625,-7.3890625,-7.5671875,5.6515625,8.0953125,17.025,17.165625,17.31875,16.021875,4.14375,8.846875,14.3671875,18.4390625,20.85,24.8234375,24.5703125,23.5296875,28.3953125,25.59375,28.3890625,27.21875,22.9953125,28.5796875,28.5765625,35.69375,36.759375,32.5875,38.3421875,36.99375,39.3203125,43.3953125,36.6671875,33.15625,32.6734375
236,78.0,2.0,0.2707456475669358,72.40625,60.1875,57.3125,80.046875,85.765625,95.28125,106.96875,95.53125,102.09375,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125
237,79.0,0.0,0.3618211302253084,-118.875,-116.78125,-108.671875,-101.828125,-74.78125,-66.65625,-53.8125,-56.90625,-47.453125,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625
238,79.0,1.0,0.3745589046136539,-8.915625,-9.625,-7.3890625,-7.5671875,5.6515625,8.0953125,17.025,17.165625,17.31875,16.021875,4.14375,8.846875,14.3671875,18.4390625,20.85,24.8234375,24.5703125,23.5296875,28.3953125,25.59375,28.3890625,27.21875,22.9953125,28.5796875,28.5765625,35.69375,36.759375,32.5875,38.3421875,36.99375,39.3203125,43.3953125,36.6671875,33.15625,32.6734375,32.640625
239,79.0,2.0,0.26361996516103775,60.1875,57.3125,80.046875,85.765625,95.28125,106.96875,95.53125,102.09375,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375
240,80.0,0.0,0.3696937432973775,-116.78125,-108.671875,-101.828125,-74.78125,-66.65625,-53.8125,-56.90625,-47.453125,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375
241,80.0,1.0,0.37352192993706373,-9.625,-7.3890625,-7.5671875,5.6515625,8.0953125,17.025,17.165625,17.31875,16.021875,4.14375,8.846875,14.3671875,18.4390625,20.85,24.8234375,24.5703125,23.5296875,28.3953125,25.59375,28.3890625,27.21875,22.9953125,28.5796875,28.5765625,35.69375,36.759375,32.5875,38.3421875,36.99375,39.3203125,43.3953125,36.6671875,33.15625,32.6734375,32.640625,28.38125
242,80.0,2.0,0.25678432676555873,57.3125,80.046875,85.765625,95.28125,106.96875,95.53125,102.09375,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0
243,81.0,0.0,0.38038622761811,-108.671875,-101.828125,-74.78125,-66.65625,-53.8125,-56.90625,-47.453125,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75
244,81.0,1.0,0.3719632230535943,-7.3890625,-7.5671875,5.6515625,8.0953125,17.025,17.165625,17.31875,16.021875,4.14375,8.846875,14.3671875,18.4390625,20.85,24.8234375,24.5703125,23.5296875,28.3953125,25.59375,28.3890625,27.21875,22.9953125,28.5796875,28.5765625,35.69375,36.759375,32.5875,38.3421875,36.99375,39.3203125,43.3953125,36.6671875,33.15625,32.6734375,32.640625,28.38125,28.61875
245,81.0,2.0,0.2476505493282957,80.046875,85.765625,95.28125,106.96875,95.53125,102.09375,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375
246,82.0,0.0,0.3976151188450756,-101.828125,-74.78125,-66.65625,-53.8125,-56.90625,-47.453125,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375
247,82.0,1.0,0.3708227702807966,-7.5671875,5.6515625,8.0953125,17.025,17.165625,17.31875,16.021875,4.14375,8.846875,14.3671875,18.4390625,20.85,24.8234375,24.5703125,23.5296875,28.3953125,25.59375,28.3890625,27.21875,22.9953125,28.5796875,28.5765625,35.69375,36.759375,32.5875,38.3421875,36.99375,39.3203125,43.3953125,36.6671875,33.15625,32.6734375,32.640625,28.38125,28.61875,29.225
248,82.0,2.0,0.23156211087412787,85.765625,95.28125,106.96875,95.53125,102.09375,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125
249,83.0,0.0,0.41446786515061707,-74.78125,-66.65625,-53.8125,-56.90625,-47.453125,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125
250,83.0,1.0,0.3746845093740544,5.6515625,8.0953125,17.025,17.165625,17.31875,16.021875,4.14375,8.846875,14.3671875,18.4390625,20.85,24.8234375,24.5703125,23.5296875,28.3953125,25.59375,28.3890625,27.21875,22.9953125,28.5796875,28.5765625,35.69375,36.759375,32.5875,38.3421875,36.99375,39.3203125,43.3953125,36.6671875,33.15625,32.6734375,32.640625,28.38125,28.61875,29.225,30.23125
251,83.0,2.0,0.21084762547532843,95.28125,106.96875,95.53125,102.09375,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375
252,84.0,0.0,0.41761924722766736,-66.65625,-53.8125,-56.90625,-47.453125,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375
253,84.0,1.0,0.3894237987472964,10.884868421052632,19.539473684210527,19.40625,19.770559210526315,18.510690789473685,5.893914473684211,10.567434210526315,16.458059210526315,20.29358552631579,22.986019736842106,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421
254,84.0,2.0,0.1929569540250362,106.96875,95.53125,102.09375,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375
255,85.0,0.0,0.42096529032288954,-53.8125,-56.90625,-47.453125,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25
256,85.0,1.0,0.39613644798370445,19.539473684210527,19.40625,19.770559210526315,18.510690789473685,5.893914473684211,10.567434210526315,16.458059210526315,20.29358552631579,22.986019736842106,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894
257,85.0,2.0,0.18289826169340606,95.53125,102.09375,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125
258,86.0,0.0,0.4252570350031294,-56.90625,-47.453125,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875
259,86.0,1.0,0.39503888162764217,19.40625,19.770559210526315,18.510690789473685,5.893914473684211,10.567434210526315,16.458059210526315,20.29358552631579,22.986019736842106,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895
260,86.0,2.0,0.17970408336922844,102.09375,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0
261,87.0,0.0,0.4310480716059088,-47.453125,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125
262,87.0,1.0,0.39200498383920934,19.770559210526315,18.510690789473685,5.893914473684211,10.567434210526315,16.458059210526315,20.29358552631579,22.986019736842106,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315
263,87.0,2.0,0.17694694455488186,105.828125,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375
264,88.0,0.0,0.43253482143671157,-53.765625,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625
265,88.0,1.0,0.3937876470457262,18.510690789473685,5.893914473684211,10.567434210526315,16.458059210526315,20.29358552631579,22.986019736842106,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736
266,88.0,2.0,0.17367753151756224,87.234375,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875
267,89.0,0.0,0.4444083263642358,-72.421875,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625
268,89.0,1.0,0.3867637694680945,5.893914473684211,10.567434210526315,16.458059210526315,20.29358552631579,22.986019736842106,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842
269,89.0,2.0,0.16882790416766977,91.546875,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875
270,90.0,0.0,0.49160679817707537,-37.90625,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125
271,90.0,1.0,0.36298220612789045,10.567434210526315,16.458059210526315,20.29358552631579,22.986019736842106,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632
272,90.0,2.0,0.1454109956950342,85.65625,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375
273,91.0,0.0,0.49220695162960343,-44.109375,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375
274,91.0,1.0,0.36301515625668923,16.458059210526315,20.29358552631579,22.986019736842106,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368
275,91.0,2.0,0.14477789211370737,113.953125,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625
276,92.0,0.0,0.5087253829603929,-34.96875,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875
277,92.0,1.0,0.3525981282324649,20.29358552631579,22.986019736842106,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632
278,92.0,2.0,0.1386764888071421,155.234375,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125
279,93.0,0.0,0.5241062179048083,-32.296875,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375
280,93.0,1.0,0.3413520523099579,22.986019736842106,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474
281,93.0,2.0,0.13454172978523382,161.015625,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125
282,94.0,0.0,0.5370005897756635,-31.65625,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875
283,94.0,1.0,0.3298438527657547,27.39144736842105,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421
284,94.0,2.0,0.13315555745858185,153.03125,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125
285,95.0,0.0,0.3837307317791956,-29.3125,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5
286,95.0,1.0,0.42951105383080507,26.745065789473685,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052
287,95.0,2.0,0.1867582143899993,120.78125,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375
288,96.0,0.0,0.34641777406813745,-32.40625,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625
289,96.0,1.0,0.43456668284403743,25.832236842105264,30.574013157894736,26.89144736842105,29.83799342105263,28.33141447368421,24.433388157894736,29.972861842105264,29.105263157894736,36.96628289473684,37.83552631578947,34.0016447368421,39.56907894736842,37.85279605263158,39.390625,43.78536184210526,36.99013157894737,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947
290,96.0,2.0,0.21901554308782506,154.0625,175.0625,151.40625,136.421875,146.234375,141.453125,153.609375,170.59375,192.828125,183.09375,178.21875,190.4375,216.890625,201.390625,167.328125,128.78125,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125
291,97.0,0.0,0.32335847432228454,-24.8125,-27.5625,-25.015625,-31.234375,-34.515625,-27.890625,-30.59375,-25.984375,-22.875,-27.28125,-16.46875,-20.15625,-10.578125,-5.640625,-12.59375,-18.875,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125
