date,airTemp,elspec,GHI,L,L2_active,L2_import,PV,SOC,Wind_speed
2021-03-13 08:40:00,-0.300000006953875,204712.78298611112,196.71428571428572,211.86333386651398,14.729725562920002,2.455729166744277,3.199999999953434,59.652631257709714,0.5
2021-03-13 08:50:00,0.10000000298023219,204748.80787037036,165.57142857142858,216.1091484457759,16.32100794233125,2.5542868588818237,3.200862069032155,59.65294086231906,0.5
2021-03-13 09:00:00,0.633333350221316,204786.7314814815,190.57142857142858,221.55961582578465,17.45734574876983,2.81846816977486,3.199137930991128,59.659999847412124,0.3333333333333333
2021-03-13 09:10:00,1.0250000208616268,204823.7685185185,222.25,217.24841282731398,18.44555526668743,3.02255747129675,3.7993902439484373,59.653333028157576,1.0
2021-03-13 09:20:00,1.10000002384186,204859.8671875,243.42857142857142,212.61906248947668,17.233121691078978,2.9666666666744277,4.30060975602828,59.656249761581435,1.3333333333333335
2021-03-13 09:30:00,1.2000000476837174,204896.11921296295,186.0,215.81730257231612,16.60430765151978,2.817129629664123,3.9003787878900766,59.65789453606859,1.6666666666666667
2021-03-13 09:40:00,1.1666667064031,204933.65985576922,179.0,225.24830811599205,14.09553244962531,2.5124158249236643,3.299242424312979,59.64999961853029,1.0
2021-03-13 09:50:00,1.6500000357627875,204971.02951388888,224.0,224.7725804215771,13.049037127659235,2.25,3.750676406896673,59.65263125770973,0.5
2021-03-13 10:00:00,2.00000003973643,205010.28786057694,221.25,229.34416803820383,12.875617389021246,2.2002164501463994,4.1028273809934035,59.65624976158144,0.8333333333333333
2021-03-13 10:10:00,2.3500000238418575,205047.0596064815,291.0,210.86509316654528,14.17406458773856,2.2528467909432948,4.8155024509178475,59.65263125770973,1.1666666666666665
2021-03-13 10:20:00,2.7750000357627878,205082.71875,345.42857142857144,205.58240561649717,13.956359797510611,2.3586956521030515,6.935049019637518,59.65294086231907,1.5
2021-03-13 10:30:00,3.1000000953674336,205117.53125,215.14285714285714,206.14576379184066,16.878219357852277,2.557769726263359,5.196018651360646,59.65789453606859,0.5
2021-03-13 10:40:00,3.383333365122478,205152.40162037036,221.14285714285714,216.42997146865068,20.123677690150373,3.071759259328246,4.300304878037423,59.65238062540691,0.5
2021-03-13 10:50:00,3.2666666507720934,205191.61805555556,221.57142857142858,245.08319275954673,21.64703007402091,3.482738095219247,4.349702380946837,59.65333302815757,0.3333333333333333
2021-03-13 11:00:00,3.400000035762785,205233.24459134616,164.71428571428572,234.1046797653724,16.17599345897806,3.1214285714086145,3.6502976190531626,59.66249990463259,0.5
2021-03-13 11:10:00,3.5250000357627878,205271.38541666666,189.28571428571428,225.2546792757713,18.10097738039695,2.8666666666977108,3.4506578947184607,59.64999961853029,0.5
2021-03-13 11:20:00,4.000000079472857,205309.44965277778,192.0,223.8588064785662,19.408650661336967,3.1272849461529404,3.8490215924102813,59.655555301242416,1.0
2021-03-13 11:30:00,3.9166666666666665,205346.7079326923,234.71428571428572,213.9875180474643,17.719193524327768,3.068548387149349,4.2954292085487396,59.66470583747417,0.5
2021-03-13 11:40:00,4.4166667461395255,205382.31430288462,280.85714285714283,215.99082584704396,16.60332957768844,2.8680555555038154,5.355871696490794,59.653333028157576,0.3333333333333333
2021-03-13 11:50:00,4.950000047683715,205419.7662037037,249.57142857142858,223.43512410130998,21.339407493328228,3.124591503292322,5.506927771144547,59.65714263916018,0.6666666666666666
2021-03-13 12:00:00,4.825000166893002,205457.84435096153,189.28571428571428,228.07371863003434,17.3286137416445,3.22502535500098,4.542091836687177,59.66153834416319,0.5
2021-03-13 12:10:00,4.914285796029226,205494.90509259258,196.0,209.52469053106796,16.827031475002475,2.863346104742959,4.0,59.65714263916018,0.3333333333333333
2021-03-13 12:20:00,4.750000158945716,205530.71122685185,216.28571428571428,200.60522118930155,18.704455852508545,2.92523148143664,4.25,59.65333302815757,0.5
2021-03-13 12:30:00,4.966666777928668,205564.42367788462,225.14285714285714,203.8370616518218,18.885471935929928,3.118750000023283,4.55053191492334,59.6583331425985,0.5
2021-03-13 12:40:00,5.52500009536743,205598.58333333334,211.42857142857142,192.77174584340244,21.49977208800235,3.3785714285913855,4.649196345941164,59.649999618530295,0.5
2021-03-13 12:50:00,5.7000001271565734,205628.82872596153,162.28571428571428,163.4840195754478,19.945017666652284,3.4339285714086145,4.050271739135496,59.66666666666669,1.0
2021-03-13 13:00:00,5.350000143051146,205655.94560185185,210.66666666666666,157.23313088252624,17.8974605593188,3.168749999953434,4.050271739135496,59.65833314259849,0.3333333333333333
2021-03-13 13:10:00,5.375000119209288,205683.4657451923,241.16666666666666,165.0174340716863,21.389658103554936,3.2797794118523598,4.917840505717322,59.66428565979006,1.5
2021-03-13 13:20:00,5.142857210976735,205711.60532407407,223.0,160.66298201988485,21.807580454596167,3.5861928104422987,4.981616016011685,59.65384586040793,1.5
2021-03-13 13:30:00,5.2000001271565734,205740.8467548077,308.7142857142857,186.06118774414062,18.376810501361714,3.37361111107748,5.586956521729007,59.65714263916018,1.5
2021-03-13 13:40:00,5.325000047683715,205770.95949074073,433.14285714285717,170.89001076908434,15.75321119922703,2.824166666716337,8.704736786079593,59.659999847412145,2.0
2021-03-13 13:50:00,5.550000031789144,205800.95673076922,265.85714285714283,179.08022597740438,17.003991242112786,2.7094642856391147,9.090686274459586,59.6583331425985,1.5
2021-03-13 14:00:00,5.5,205829.6903935185,230.14285714285714,155.2025506907496,15.603349784324912,2.762362637440674,5.951225490192883,59.66666666666669,1.6
2021-03-13 14:10:00,5.320000171661374,205854.61478365384,307.7142857142857,140.42580762960145,17.209510366795428,2.714654558338225,6.504166666651145,59.65294086231907,2.0
2021-03-13 14:20:00,5.257142952510287,205878.19849537036,313.42857142857144,130.78918338644095,14.678789895156331,2.66851851856336,8.942892156890593,59.65294086231907,2.5
2021-03-13 14:30:00,5.1857143810817155,205900.83233173078,270.0,133.48253434279874,15.169121216083395,2.5010416666045785,7.772212009760551,59.64999961853029,1.8
2021-03-13 14:40:00,4.966666777928668,205923.63194444444,154.0,132.9339445728367,16.549093327279813,2.6128472222480923,5.097774621215649,59.66111098395456,1.1666666666666667
2021-03-13 14:50:00,4.475000143051145,205946.90277777778,117.5,135.3676653894885,15.364747442048175,2.666111111175269,2.9501019814051688,59.65714263916018,2.2
2021-03-13 15:00:00,4.350000143051145,205970.28877314815,102.42857142857143,137.72889130691007,14.959723571251173,2.5074999999487773,2.398382867104374,59.65714263916018,1.0
2021-03-13 15:10:00,4.40000009536743,205995.8616898148,109.0,156.8305850271451,14.880213721323827,2.5050000000046566,2.252223320188932,59.65384586040792,1.8
2021-03-13 15:20:00,4.40000009536743,206022.55092592593,86.83333333333333,151.8451916924839,15.773530762771081,2.5625,2.0489130434580147,59.65833314259849,1.4285714285714286
2021-03-13 15:30:00,4.350000143051145,206047.6400462963,72.0,138.4329428837217,16.07392189420503,2.666296296287328,1.5982142856810242,59.65384586040793,1.2
2021-03-13 15:40:00,4.3666667938232395,206071.06365740742,96.85714285714286,141.49567926341095,15.859701916322864,2.656203703721985,1.701785714365542,59.64999961853029,0.3333333333333333
2021-03-13 15:50:00,4.340000152587888,206097.12620192306,105.33333333333333,162.8741796461202,16.705253025581094,2.714910714305006,2.151086956495419,59.6499996185303,1.3333333333333333
2021-03-13 16:00:00,4.250000238418575,206124.93634259258,125.125,163.54146497002972,13.85723258709085,2.5627029220340773,2.497987117501907,59.644999504089384,1.8
2021-03-13 16:10:00,4.350000143051145,206151.43113425927,133.14285714285714,140.45334625244143,13.79975196062508,2.3052124505629763,2.7518187831155956,59.63999938964846,1.3333333333333333
2021-03-13 16:20:00,4.680000114440916,206175.48900462964,100.14285714285714,138.31654901019598,13.9889899944437,2.299901185790077,2.149107142817229,59.655555301242416,1.0
2021-03-13 16:30:00,4.62857151031494,206200.69097222222,40.57142857142857,154.2934183581122,15.201210400153853,2.4047727272845805,1.0,59.653333028157576,0.6
2021-03-13 16:40:00,4.200000095367431,206225.92071759258,17.166666666666668,142.45887493265093,15.597356182033733,2.615769230760634,0.27500000002328306,59.65652150693148,0.5
2021-03-13 16:50:00,3.7500000596046448,206250.58969907407,11.0,143.56282148690056,20.606246060338517,3.0192307692486793,0.0015625000232830644,59.65384586040792,1.0
2021-03-13 17:00:00,3.40000001589457,206275.46694711538,7.5,150.86487152616854,22.93192163007013,3.582770270295441,0.0015625000232830644,59.65294086231907,0.6
2021-03-13 17:10:00,3.150000095367435,206302.0462962963,2.5,160.92964277596312,20.676285645057416,3.6378179650055245,0.0015624999068677425,59.65294086231906,0.5
2021-03-13 17:20:00,3.0,206330.7025462963,2.546666666666667,167.85334225358636,21.1683020510916,3.5294117646990344,0.0015625000232830644,59.65882334989662,0.0
2021-03-13 17:30:00,2.800000031789143,206359.59555288462,2.5933333333333333,181.45941860392944,20.52526661445355,3.484848484862596,0.0015625000232830644,59.64705837474151,0.5
2021-03-13 17:40:00,2.550000071525575,206390.25,2.64,175.53851791908,23.339641965668772,3.633572567719966,0.0015625000232830644,59.65882334989662,1.0
2021-03-13 17:50:00,2.40000009536743,206419.81076388888,2.6866666666666665,165.86265879663927,23.550915540274932,3.8914473684271798,0.0015625000232830644,59.64999961853029,0.5
2021-03-13 18:00:00,2.450000047683715,206447.3203125,2.7333333333333334,157.54412920721649,20.361067048434556,3.6359649123623967,0.0015624999068677425,59.65624976158144,1.0
2021-03-13 18:10:00,2.25,206474.60011574073,2.7800000000000002,170.58770157118974,23.369198930674585,3.6321271929191425,0.0015625000232830644,59.65999984741213,0.5
2021-03-13 18:20:00,2.125000019868215,206502.80439814815,2.8266666666666667,148.8899102046572,19.509124998318946,3.536555602797307,0.0015625000232830644,59.652631257709714,1.5
2021-03-13 18:30:00,2.00000003973643,206528.11358173078,2.8733333333333335,149.98883398647962,20.678946199088262,3.327027988503687,0.0015625000232830644,59.658823349896615,1.0
2021-03-13 18:40:00,1.6500000357627875,206553.40046296295,2.92,149.94040537688699,17.82350633884299,3.224835192784667,0.0015625000232830644,59.66249990463258,1.5
2021-03-13 18:50:00,1.200000023841858,206578.60300925927,2.966666666666667,140.74791822762325,17.514717894085386,2.9719827586086467,0.0015624999068677425,59.661538344163176,2.0
2021-03-13 19:00:00,0.900000035762787,206603.4681712963,3.013333333333333,145.14981415312167,17.100825819475894,2.9161022166954353,0.0015625000232830644,59.64999961853029,2.5
2021-03-13 19:10:00,0.75,206627.60997596153,3.06,142.19233966695847,15.918970815066631,2.7105357142863795,0.0015625000232830644,59.649999618530295,1.3333333333333333
2021-03-13 19:20:00,0.550000011920929,206651.72453703705,3.1066666666666665,139.0453804145425,15.10275430194402,2.565000000060536,0.0015625000232830644,59.649999618530295,0.5
2021-03-13 19:30:00,0.3500000089406965,206675.3721064815,3.1533333333333333,137.29422207536365,17.02634268291926,2.715535714291036,0.0015625000232830644,59.64999961853029,1.5
2021-03-13 19:40:00,0.15000000223517398,206699.05497685185,3.2,137.49202805858545,14.59905076849049,2.6555059523088858,0.0015624999068677425,59.65999984741213,0.75
2021-03-13 19:50:00,0.15000000223517398,206722.85877403847,3.2466666666666666,139.37667452055834,15.549360145956785,2.5114583333488554,0.0015625000232830644,59.65384586040793,2.5
2021-03-13 20:00:00,0.0,206746.76909722222,3.2933333333333334,143.37650415452856,15.153984349349445,2.509375000023283,0.0015625000232830644,59.659999847412124,1.4
2021-03-13 20:10:00,-0.100000001490116,206772.98090277778,3.34,156.52098083496094,15.469587062967237,2.561298076878302,0.0015625000232830644,59.64999961853029,1.6666666666666667
2021-03-13 20:20:00,-0.2500000074505805,206798.89699074073,3.3866666666666667,141.6566516423629,15.090585886421852,2.555889423121698,0.0015625000232830644,59.656249761581435,1.0
2021-03-13 20:30:00,-0.450000002980232,206822.70192307694,3.4333333333333336,140.1061603940766,15.890140796529844,2.5643028846243396,0.0015624999068677425,59.649999618530295,0.6
2021-03-13 20:40:00,-0.400000005960464,206846.16145833334,3.48,139.2280449702822,15.748512138754636,2.6091346153989434,0.0015625000232830644,59.64999961853029,1.0
2021-03-13 20:50:00,-0.5333333412806193,206870.64236111112,3.5266666666666664,150.6530378955905,15.527221087751718,2.6120192307280377,0.0015625000232830644,59.65263125770973,0.3333333333333333
2021-03-13 21:00:00,-0.4666666736205416,206897.95659722222,3.5733333333333333,160.2501904717807,15.167992236250537,2.5556891026208177,0.0015625000232830644,59.6583331425985,0.6666666666666666
2021-03-13 21:10:00,-0.400000005960464,206924.74884259258,3.62,153.50485281216893,15.109874951637398,2.5172916665906087,0.0015625000232830644,59.657737890879346,0.0
2021-03-13 21:20:00,-0.450000002980232,206951.07407407407,3.666666666666667,149.12402809272376,14.540538278119314,2.5035416666651145,0.0015624999068677425,59.65714263916019,1.0
2021-03-13 21:30:00,-0.4350000038743017,206976.21274038462,3.7133333333333334,140.9946254861766,14.257216130272813,2.4060235507786274,0.0015625000232830644,59.647367979350854,0.0
2021-03-13 21:40:00,-0.4200000047683714,207000.7841435185,3.76,150.50567021863213,14.09035912875471,2.3559782608645037,0.0015625000232830644,59.65294086231906,1.0
2021-03-13 21:50:00,-0.400000005960464,207030.22235576922,3.8066666666666666,189.5194055589579,13.877412401396654,2.358695652219467,0.0015625000232830644,59.649999618530295,0.5
2021-03-13 22:00:00,-0.5,207060.64178240742,3.8533333333333335,174.39178361563842,14.361049506623868,2.3532608695095405,0.0015625000232830644,59.66470583747417,1.1666666666666667
2021-03-13 22:10:00,-0.600000023841858,207090.46527777778,3.9000000000000004,171.1456066066936,14.789906320900757,2.4010416666278616,0.0015624999068677425,59.65294086231906,2.0
