date,L,L1,L2
2020-10-02 11:50:00,299.1283803869176,286.985648338883,12.142732048034668
2020-10-02 12:00:00,319.20224642972335,305.60859592440096,13.593650505322366
2020-10-02 12:10:00,303.5868502530185,290.37925200390094,13.207598249117535
2020-10-02 12:20:00,330.32939619584516,316.392100530585,13.93729566526012
2020-10-02 12:30:00,294.2925227238582,281.033918361765,13.258604362093168
2020-10-02 12:40:00,327.5149107237118,314.88710864924684,12.627802074464972
2020-10-02 12:50:00,292.6790225527702,281.5063367933621,11.172685759408123
2020-10-02 13:00:00,287.196953026024,275.298821466389,11.898131559635026
2020-10-02 13:10:00,307.66866193498885,297.3969222850124,10.27173964997642
2020-10-02 13:20:00,322.9985054709694,310.879267643927,12.119237827042403
2020-10-02 13:30:00,280.8757224293937,269.9953818131515,10.880340616242227
2020-10-02 13:40:00,281.5475430269855,270.56843506605213,10.979107960933387
2020-10-02 13:50:00,269.50698282117037,256.2475174446343,13.259465376536053
2020-10-02 14:00:00,288.27542939057236,272.9162480977206,15.359181292851767
2020-10-02 14:10:00,303.7587771329013,289.9828621500485,13.775914982852775
2020-10-02 14:20:00,291.89871439802533,280.26473010595356,11.633984292071798
2020-10-02 14:30:00,300.28047123661753,288.38763209829307,11.89283913832444
2020-10-02 14:40:00,269.305181503296,256.22411023964327,13.081071263652735
2020-10-02 14:50:00,212.95824827466686,201.8877574773061,11.070490797360737
2020-10-02 15:00:00,203.47362400935245,191.80673479422543,11.66688921512702
2020-10-02 15:10:00,197.32105036065133,181.79578296695865,15.525267393692673
2020-10-02 15:20:00,195.6081516124584,178.75937258579114,16.848779026667273
2020-10-02 15:30:00,186.87906486109685,173.14145942158217,13.737605439514676
2020-10-02 15:40:00,196.77966082537617,181.70213280876712,15.077528016609053
2020-10-02 15:50:00,193.33199611278846,177.23976470174358,16.09223141104488
2020-10-02 16:00:00,207.55093758322963,192.33124681584445,15.219690767385185
2020-10-02 16:10:00,144.5358997072493,131.9619942154204,12.573905491828912
2020-10-02 16:20:00,186.33761771065846,173.9349856728599,12.402632037798565
2020-10-02 16:30:00,173.0319780622211,157.73113023434234,15.300847827878766
2020-10-02 16:40:00,160.63788996516047,144.30314315656938,16.334746808591095
2020-10-02 16:50:00,159.54577042571213,146.63676167221038,12.909008753501759
2020-10-02 17:00:00,155.7368428932046,138.75893550578903,16.97790738741557
2020-10-02 17:10:00,170.467778523763,153.5166561196164,16.95112240414659
2020-10-02 17:20:00,174.0860737091905,156.5813829520259,17.504690757164592
2020-10-02 17:30:00,159.45568930886014,143.61235829244785,15.843331016412295
